bucket_time_ms,open,high,low,close,ret_5s,ret_60s,ret_300s,ret_900s,rv_300s,range_pct,body_pct,upper_wick_pct,lower_wick_pct,price_ema_60s,price_ema_300s,price_ema_900s,price_trend_60_300,price_trend_300_900,delta_notional,total_notional,delta_vol,total_vol,flow_share,flow_share_ema_60s,flow_share_ema_300s,flow_share_ema_900s,flow_accel_60_300,flow_accel_300_900,flow_z_300s,flow_adv_900s,num_trades,trades_per_sec,notional_per_sec,vol_per_sec,avg_trade_notional,avg_trade_vol,buy_share_notional,sell_share_notional,is_warmed_up,gap_ms,data_gap
1768561780000,95326.74,95326.75,95326.74,95326.75,1.0490235347049293e-07,-0.000168144328439368,0.0005462708077601519,0.00023889118095787865,6.774885808838351e-05,1.0490234897089548e-05,0.9999999999,0.0,0.0,95324.7692484683,95319.40588307219,95316.50455125666,5.363365396115114,2.901331815533922,9118.003675400005,9840.580364600004,0.09565,0.10323,0.926571740443342,0.2634017246378017,0.11427702899757498,0.027723321398729097,0.14912469564022673,0.08655370759884588,0.09359906504291293,0.10755919803876383,151,30.2,1968.1160729200008,0.020646,65.1694063880795,0.0006836423841059603,0.9632858702216709,0.03671412977832893,1,1836,0
1768561785000,95326.75,95330.58,95326.74,95330.57,4.0071894439108746e-05,-0.00012807243400025925,0.0005863427021992607,0.0003206201257093255,6.785501523645066e-05,0.004028088786206258,0.9947916666691313,0.002604166665304115,0.002604166665304115,95325.66167178088,95319.77191969276,95316.6599705798,5.889752088114619,3.111949112964794,19893.9937768,24305.8162628,0.20869000000000007,0.2549700000000001,0.8184869646714032,0.34879945387374045,0.13736587934753655,0.03646104121389677,0.2114335745262039,0.10090483813363979,0.20435106382050197,0.2513424378682831,308,61.6,4861.16325256,0.05099400000000002,78.91498786623376,0.0008278246753246756,0.9092434823357016,0.09075651766429842,1,184,0
1768561790000,95330.57,95333.17,95330.57,95333.17,2.7273145907003027e-05,-0.00010079928809325622,0.0006521367888350227,0.0003398135569412375,6.759246861179322e-05,0.0027272773998717015,0.9999999999996153,0.0,0.0,95326.81679919921,95320.21120101432,95316.84240184411,6.605598184891278,3.368799170202692,-788.4087802999998,4996.377695900001,-0.00827,0.05241,-0.15779607313253427,0.27086168048815973,0.12768843828261617,0.03431455376255499,0.14317324220554356,0.09337388452006118,-0.008124299117905347,-0.010214508068323368,161,32.2,999.2755391800001,0.010482,31.033401837888203,0.000325527950310559,0.42110196343373274,0.578898036566267,1,481,0
1768561795000,95333.17,95333.17,95333.16,95333.16,-1.0489528889934263e-07,-0.00010100906808752086,0.0006521368572656172,0.0003061313260150911,6.7592468423489e-05,1.048952955588728e-05,0.9999999999,0.0,0.0,95327.79267624549,95320.63575180073,95317.02270679611,7.1569244447600795,3.6130450046184706,-4267.112202800001,5006.897602000001,-0.04476,0.052520000000000004,-0.8522467487842184,0.09807576829240924,0.09555941575583471,0.024518296275850313,0.0025163525365745343,0.0710411194799844,-0.04396885614489498,-0.05554349331461572,36,7.2,1001.3795204000002,0.010504000000000001,139.08048894444448,0.001458888888888889,0.07387662560789073,0.9261233743921091,1,279,0
1768561800000,95333.16,95333.17,95333.16,95333.17,1.0489528889934263e-07,-0.00010079928809325622,0.0006522417525545166,0.00016847601837177706,6.759218389325013e-05,1.0489528455585094e-05,0.9999999999,0.0,0.0,95328.61995682311,95321.04671075808,95317.20112992544,7.573246065032436,3.8455808326398255,2730.3421135,5107.9511239,0.02864,0.05358,0.5345278463462158,0.16522224183914871,0.10995182331617506,0.03015376091751181,0.05527041852297365,0.07979806239866324,0.02813416394591885,0.03588147624769665,103,20.6,1021.5902247800001,0.010716,49.59175848446602,0.0005201941747572815,0.7672639231731078,0.23273607682689204,1,815,0
1768561805000,95333.17,95333.17,95333.16,95333.16,-1.0489528889934263e-07,0.00022250767499443214,0.0006525567122483977,6.356856958156243e-05,6.759130441183096e-05,1.048952955588728e-05,0.9999999999,0.0,0.0,95329.31842500417,95321.44386778241,95317.37747103123,7.87455722175946,4.066396751179127,-52308.351440700004,54590.6275305,-0.54869,0.5726300000000001,-0.9581928951352523,-0.0076108561569130095,0.07493068500629219,0.019232803392066906,-0.0825415411632052,0.05569788161422528,-0.5371450831168268,-0.6877210214931732,52,10.4,10918.125506100001,0.11452600000000002,1049.8197602019231,0.011012115384615386,0.020903552432373882,0.9790964475676261,1,585,0
1768561810000,95333.16,95333.17,95333.16,95333.17,1.0489528889934263e-07,0.0002225076516513269,0.0006526616075372971,6.377836684023919e-05,6.759101969263053e-05,1.0489528455585094e-05,0.9999999999,0.0,0.0,95329.91097500353,95321.8283311338,95317.55197411377,8.082643869725871,4.276357020033174,291.71958989999996,2001.9964803000003,0.0030600000000000002,0.021,0.14571433704832762,0.015977635105431705,0.07725146048308022,0.020630389399318407,-0.061273825377648514,0.05662107108376181,0.002995398062203909,0.003835480413170452,7,1.4,400.39929606000004,0.004200000000000001,285.99949718571435,0.003,0.5728571685241636,0.4271428314758359,1,706,0
1768561815000,95333.17,95335.66,95333.16,95335.66,2.6118584775858267e-05,0.00024873115505918975,0.0007788156666759249,8.979204964632004e-05,6.602638368007188e-05,0.002622313623254929,0.9960000000016971,0.0,0.003999999997902924,95330.79544038759,95322.28182847367,95317.7520627976,8.513611913920613,4.529765676066745,-573.9135247000022,12648.828807099999,-0.0060200000000000115,0.13268000000000002,-0.04537285889882982,0.006539097566314548,0.07323099099514875,0.01990107173856539,-0.0666918934288342,0.05332991925658336,-0.00603724295895708,-0.007545167007399428,251,50.2,2529.7657614199998,0.026536000000000004,50.39374026733067,0.0005286055776892431,0.47731357055058504,0.5226864294494149,1,101,0
1768561820000,95335.66,95339.58,95335.66,95339.57,4.101214405771714e-05,0.0002897432991169069,0.0008198278107336421,0.00013080419370403717,6.61019735066835e-05,0.004111619131487853,0.9974489795929176,0.0025510204068273507,0.0,95332.14537263566,95322.84865376962,95317.99314497663,9.296718866040464,4.855508792985347,-46745.029061299996,51902.8240177,-0.4903000000000002,0.5444000000000002,-0.9006259282801051,-0.13302475256390386,0.0413012559369437,0.009729502677585607,-0.17432600850084756,0.03157175325935809,-0.48980275548618124,-0.6122551073444208,133,26.6,10380.564803539999,0.10888000000000005,390.2467971255639,0.0040932330827067685,0.04968703585994742,0.9503129641400526,1,735,0
1768561825000,95339.57,95339.58,95339.57,95339.58,1.0488823853904705e-07,0.00028984818735544593,0.0006947062375655122,0.00013101398391235364,6.447644105263098e-05,1.0488823209375697e-05,0.9999999999,0.0,0.0,95333.28916146094,95323.39722249848,95318.23167376143,9.891938962464337,5.165548737044446,-170.65779810000004,784.6446933,-0.00179,0.00823,-0.21749691236967397,-0.14602046945709926,0.032816070090825086,0.007218713561041302,-0.17883653954792433,0.025597356529783784,-0.0017877990677301293,-0.00223569428388398,23,4.6,156.92893866,0.001646,34.11498666521739,0.00035782608695652173,0.39125154381516236,0.6087484561848363,1,174,0
1768561830000,95339.58,95339.59,95339.57,95339.59,1.0488822610454918e-07,0.0002899530755815505,0.0006949160869211823,0.0001311188721384582,6.447580223980692e-05,2.097764421844338e-05,0.49999999997500005,0.0,0.49999999997500005,95334.25852123619,95323.92813323623,95318.46767736628,10.330387999958475,5.460455869950238,392.79908479999995,665.470255,0.00412,0.00698,0.5902579143826637,-0.032746871943289554,0.05109285187088537,0.013661135669567517,-0.08383972381417493,0.037431716201317855,0.0041148456618574315,0.0051493387693543205,81,16.2,133.09405099999998,0.001396,8.215682160493827,8.617283950617284e-05,0.795128957191331,0.20487104280866744,1,904,0
1768561835000,95339.59,95339.59,95339.58,95339.59,0.0,0.00013479044799780127,0.0006949160869211823,0.00013101397016868077,6.447580223980692e-05,1.048882210922169e-05,0.0,0.0,0.9999999999,95335.07874873832,95324.44163706455,95318.70107319648,10.63711167377187,5.740563868064783,-76931.4138569,77631.20644750001,-0.80692,0.8142599999999999,-0.9909856793083172,-0.1801682269225246,0.016926342651895125,0.002560065890806363,-0.19709456957441973,0.014366276761088762,-0.799625451362202,-1.0032589842149229,69,13.8,15526.241289500002,0.16285199999999997,1125.0899485144928,0.011800869565217389,0.004507160345841409,0.9954928396541586,1,899,0
1768561840000,95339.59,95358.33,95339.59,95358.32,0.00019643634332666693,0.0003311218889709977,0.0008238646977964947,0.0002760496722338246,6.840051299095266e-05,0.019652191859090257,0.9994663820706641,0.0005336179292827098,0.0,95338.65432585552,95325.55240306244,95319.1388513932,13.10192279308103,6.413551669233129,-130844.42237140001,265884.33215659996,-1.3720700000000001,2.78833,-0.4921103147000612,-0.22815931734983794,0.00023661618133917484,-0.002905905165446317,-0.2283959335311771,0.003142521346785492,-1.3375012836241709,-1.6835286635300832,492,98.4,53176.86643131999,0.557666,540.415309261382,0.0056673373983739846,0.25394484264996936,0.7460551573500306,1,85,0
1768561845000,95358.32,95358.33,95358.32,95358.32,0.0,0.00029104999453188896,0.0007569062546171068,3.209000638904058e-05,6.806276349770287e-05,1.048676192571483e-05,0.0,0.9999999999,0.0,95341.67981418545,95326.62675050301,95319.57179226179,15.053063682440552,7.054958241220447,-53447.38474460001,54061.492389800005,-0.56049,0.56693,-0.9886405717257657,-0.345156433407673,-0.03218558670086099,-0.013798000928543767,-0.312970846706812,-0.018387585772317222,-0.5445480937608077,-0.6905664452292904,36,7.2,10812.298477960001,0.11338600000000001,1501.708121938889,0.015748055555555557,0.005679714137117181,0.9943202858628828,1,472,0
1768561850000,95358.32,95358.33,95358.32,95358.32,0.0,0.00026377684862488593,0.0006978228253871066,0.0001877306588671246,6.780599212178913e-05,1.048676192571483e-05,0.0,0.9999999999,0.0,95344.23984277231,95327.66587343733,95319.99994925337,16.573969334975118,7.665924183966126,-18886.6686799,22306.2183937,-0.19805999999999996,0.23391999999999996,-0.8466997115581998,-0.42231693773852325,-0.05889096784372456,-0.023001334747655987,-0.3634259698947987,-0.035889633096068574,-0.19227914237187718,-0.24757194254291412,22,4.4,4461.24367874,0.04678399999999999,1013.9190178954545,0.010632727272727271,0.07665014422090012,0.9233498557790999,1,1795,0
1768561855000,95358.32,95358.33,95358.32,95358.32,0.0,0.00026388174391378527,0.0006701188316444728,0.0001877306588671246,6.778900645069135e-05,1.048676192571483e-05,0.0,0.9999999999,0.0,95346.40602080734,95328.67092676726,95320.42337522846,17.735094040079275,8.247551538792322,3748.5364202,12672.1680058,0.03931000000000001,0.13289,0.2958086113192557,-0.3118360840373265,-0.04726147344493832,-0.01947857291266249,-0.2645746105923882,-0.02778290053227583,0.03816184312288161,0.04909528285202501,21,4.2,2534.43360116,0.026578,603.436571704762,0.0063280952380952386,0.6479043056596278,0.3520956943403721,1,443,0
1768561860000,95358.32,95367.7,95358.32,95367.69,9.825613200398209e-05,0.000362032980628868,0.0006779225704551806,0.0002859867908711067,6.79509939311035e-05,0.009835616234376763,0.9989339019194274,0.0010660980804659695,0.0,95349.68047914466,95329.95024064374,95320.94565837512,19.730238500924315,9.004582268622471,42160.668585200016,42887.37038300001,0.4421100000000003,0.44973000000000024,0.983055575771835,-0.11262198252822472,-0.013480586585371976,-0.00840084751283379,-0.09914139594285275,-0.005079739072538185,0.4288503067209111,0.5507191405209638,183,36.6,8577.474076600001,0.08994600000000005,234.3572152076503,0.002457540983606559,0.9915277878859174,0.008472212114082603,1,430,0
1768561865000,95367.69,95367.7,95367.69,95367.69,0.0,0.00036213787591776736,0.0006649115303769548,0.00047700482157075896,6.796619602259027e-05,1.048573158767011e-05,0.0,0.9999999999,0.0,95352.45117466086,95331.18760980296,95321.46217043727,21.263564857901656,9.725439365691273,-2616.8890754999993,9065.6529495,-0.027440000000000006,0.09506,-0.2886597457543672,-0.13970471533224665,-0.022502854099109522,-0.011497630918817585,-0.11720186123313714,-0.011005223180291937,-0.026615779859954967,-0.03701861934862351,14,2.8,1813.1305899,0.019012,647.54663925,0.00679,0.3556701271228163,0.6443298728771835,1,1302,0
1768561870000,95367.69,95367.7,95367.69,95367.7,1.0485731039011625e-07,0.00036213783793925813,0.0006649114606336326,0.0005640816500935841,6.796619621350523e-05,1.0485730488164558e-05,0.9999999999,0.0,0.0,95354.79714778996,95332.3847373504,95321.97308568105,22.412410439559608,10.411651669346611,278.4737477,1493.4581183,0.002919999999999999,0.01566,0.1864623749991636,-0.08952516297356815,-0.015651535112280894,-0.0093102275385084,-0.07387362786128726,-0.006341307573772494,0.002881866283908348,0.0042751439763533934,8,1.6,298.69162366,0.0031320000000000002,186.6822647875,0.0019575,0.5932311874995815,0.40676881250041796,1,1519,0
1768561875000,95367.7,95367.7,95367.69,95367.69,-1.0485731039011625e-07,0.00033591439585300975,0.0006648066033232425,0.0007095065251991883,6.796648733958223e-05,1.048573158767011e-05,0.9999999999,0.0,0.0,95356.78066351458,95333.54228694546,95322.4782449553,23.238376569119282,11.064041990161058,-2143.8656063000003,3381.7383523000003,-0.022480000000000003,0.035460000000000005,-0.6339537193473014,-0.17328340241568096,-0.03592373787408484,-0.016212365569544786,-0.13735966454159612,-0.019711372304540058,-0.022182139664826475,-0.03629236240852445,11,2.2,676.34767046,0.007092000000000001,307.43075930000003,0.0032236363636363643,0.1830231403263492,0.8169768596736505,1,1272,0
1768561880000,95367.69,95371.75,95367.69,95371.75,4.257116410322226e-05,0.00033747341589851487,0.0007073777674264647,0.0008281560941689747,6.807098404406739e-05,0.0042570257964205035,0.9999999999997536,0.0,0.0,95359.0836383585,95334.7949988489,95323.02268423757,24.288639509599307,11.772314611327602,10919.748011200001,13124.681323,0.1145,0.13762000000000002,0.832001001964442,-0.018624263280277414,-0.007467189026920024,-0.006839842171379187,-0.01115707425335739,-0.0006273468555408369,0.11302044125114658,0.20485170717362364,109,21.8,2624.9362646,0.027524000000000003,120.40992039449542,0.0012625688073394498,0.916000500982221,0.08399949901777894,1,411,0
1768561885000,95371.75,95371.75,95371.74,95371.74,-1.0485285883987672e-07,0.00033726367480113595,0.0007073778416213372,0.0008280512413101349,6.807098382432858e-05,1.0485286306783656e-05,0.9999999999,0.0,0.0,95361.03077091872,95336.00631036205,95323.56099711893,25.02446055666951,12.445313243122655,-43175.7403986,43496.189478600005,-0.45270999999999995,0.45607,-0.9926327091213895,-0.16847171648660236,-0.0397676978824764,-0.017732581032705266,-0.12870401860412595,-0.022035116849771136,-0.4456926363819534,-0.912845842975603,16,3.2,8699.237895720002,0.09121399999999999,2718.5118424125003,0.028504375,0.0036836454393052065,0.9963163545606947,1,584,0
1768561890000,95371.74,95380.89,95371.74,95380.88,9.583092496434631e-05,0.0004329897115393777,0.0008032087665856835,0.0008471741711719716,6.890877730670228e-05,0.009593117614341761,0.9989071038255992,0.0010928961742914295,0.0,95364.08449846967,95337.47757887476,95324.19435626679,26.606919594909414,13.283222607977223,-6637.220393000054,182812.02484699994,-0.06951000000000052,1.9167299999999994,-0.03630625719809687,-0.14813856890375535,-0.039654208023972154,-0.017937815023483072,-0.10848436087978319,-0.02171639300048908,-0.06849399832878328,-0.13874796577654858,290,58.0,36562.404969399984,0.38334599999999985,630.3862925758618,0.006609413793103446,0.48184687140095156,0.5181531285990484,1,865,0
1768561895000,95380.88,95380.89,95380.88,95380.89,1.0484280998923623e-07,0.00043309455434936694,0.0007708916734667781,0.0008471740823132734,6.888376651176679e-05,1.0484280441041503e-05,0.9999999999,0.0,0.0,95366.66996024357,95338.90093694444,95324.82082746825,27.769023299129913,14.080109476184589,-247.99013140000034,3235.3196062,-0.002599999999999998,0.03392,-0.0766508912828163,-0.1371404646543801,-0.04086721403245885,-0.018586578297066867,-0.09627325062192124,-0.02228063573539198,-0.0025589675980649982,-0.005183549556049061,15,3.0,647.06392124,0.006784,215.68797374666667,0.002261333333333333,0.4616745543585917,0.538325445641408,1,574,0
1768561900000,95380.89,95380.89,95380.88,95380.89,0.0,0.00023665821102270002,0.0006086928530280034,0.0008471740823132734,6.604754533027932e-05,1.0484280441041503e-05,0.0,0.0,0.9999999999,95368.85765866764,95340.27762753642,95325.440376336,28.580031131219584,14.837251200413448,183.13136899999995,1331.5171642,0.0019199999999999998,0.013959999999999998,0.13753586804870707,-0.09488256731544362,-0.03501793265274848,-0.016861468392693674,-0.059864634662695135,-0.018156464260054808,0.001889484620808674,0.00383056138834196,15,3.0,266.30343284,0.0027919999999999998,88.76781094666667,0.0009306666666666666,0.5687679340243532,0.4312320659756461,1,224,0
1768561905000,95380.89,95380.89,95380.88,95380.88,-1.0484280998923623e-07,0.00023655336821271078,0.0006075389443598311,0.0008471741711719716,6.605040668836779e-05,1.048428154024298e-05,0.9999999999,0.0,0.0,95370.70724964184,95341.6088528631,95326.05296886268,29.098396778746974,15.555884000408696,296.6347223999999,3243.9039144,0.00311,0.03401,0.09144374501452089,-0.06621698080314138,-0.03087164813906752,-0.015664725703111195,-0.03534533266407386,-0.015206922435956324,0.003068690498633383,0.006202897120960736,18,3.6,648.78078288,0.006802,180.21688413333334,0.0018894444444444445,0.5457218725072603,0.45427812749273944,1,366,0
1768561910000,95380.88,95380.89,95380.88,95380.88,0.0,0.00023655336821271078,0.0006075389443598311,0.0008471741711719716,6.605040668836779e-05,1.048428154024298e-05,0.0,0.9999999999,0.0,95372.27228815848,95342.89643145775,95326.65879241117,29.375856700731674,16.237639046579716,-137.3484563,345.2787965,-0.0014399999999999997,0.00362,-0.39779001112221385,-0.11722821623684485,-0.04290175840081002,-0.01988710454752117,-0.07432645783603482,-0.023014653853288852,-0.0014208834165809834,-0.002872298913536633,13,2.6,69.0557593,0.000724,26.559907423076922,0.00027846153846153846,0.3011049944388916,0.6988950055611054,1,271,0
1768561915000,95380.88,95380.89,95380.88,95380.89,1.0484280998923623e-07,0.00023665821102270002,0.0006075388806436877,0.0008471740823132734,6.605040685220902e-05,1.0484280441041503e-05,0.9999999999,0.0,0.0,95373.59808998025,95344.14212222962,95327.25803227403,29.455967750633135,16.88408995559439,2242.4047904,3510.9704944000005,0.023510000000000003,0.03681,0.6386851709453657,-0.0009338489780432169,-0.02055464596323049,-0.012610062829367724,0.01962079698518727,-0.007944583133862764,0.0231999009562966,0.04689211344934194,18,3.6,702.1940988800001,0.0073620000000000005,195.05391635555557,0.002045,0.8193425854726827,0.18065741452731696,1,166,0
1768561920000,95380.89,95380.89,95380.88,95380.88,-1.0484280998923623e-07,0.0001382972362087287,0.0005356805525664754,0.0008470692395032842,6.556370052570261e-05,1.048428154024298e-05,0.9999999999,0.0,0.0,95374.71838382944,95345.34664281226,95327.8505402047,29.371741017181193,17.496102607561625,539.8558964999999,1667.2578981000001,0.005659999999999998,0.01748,0.32379867392754114,0.049025000699738995,-0.0092643731799265,-0.008892839218794146,0.0582893738796655,-0.00037153396113235454,0.005585877224398144,0.011297100326346256,14,2.8,333.45157962,0.003496,119.08984986428572,0.0012485714285714285,0.6618993369637702,0.3381006630362291,1,303,0
1768561925000,95380.88,95380.89,95380.88,95380.88,0.0,0.0001382972362087287,0.0005357854515644078,0.0008470692395032842,6.556345697046739e-05,1.048428154024298e-05,0.0,0.9999999999,0.0,95375.66632477875,95346.51167091678,95328.43650108643,29.154653861973202,18.075169830350205,-29433.585577900005,32892.0966493,-0.30859000000000003,0.34485,-0.8948528241213958,-0.09618697234966636,-0.03830006009604025,-0.01868245231164057,-0.05788691225362611,-0.01961760778439968,-0.30410761562906335,-0.6136131553865337,66,13.2,6578.41932986,0.06897,498.36510074696974,0.005225,0.052573587939302176,0.9474264120606979,1,675,0
1768561930000,95380.88,95380.89,95380.88,95380.88,0.0,0.00013819237889833857,0.0005356805525664754,0.0008470692395032842,6.556369768106323e-05,1.048428154024298e-05,0.0,0.9999999999,0.0,95376.46842865893,95347.63850137853,95329.01598726228,28.829927280399716,18.622514116257662,-7306.174664400001,21491.2206252,-0.07659999999999999,0.22531999999999996,-0.3399608980716985,-0.133690653229979,-0.04819057937393068,-0.02223249038633734,-0.08550007385604833,-0.02595808898759334,-0.0754747265832708,-0.15244966886490366,26,5.2,4298.24412504,0.04506399999999999,826.5854086615384,0.008666153846153844,0.33001955096415075,0.6699804490358492,1,927,0
1768561935000,95380.88,95380.89,95380.88,95380.89,1.0484280998923623e-07,0.00013840207901871793,0.0005358902943743971,0.0009458147096133018,6.55632134951276e-05,1.0484280441041503e-05,0.9999999999,0.0,0.0,95377.14867040371,95348.72871444808,95329.58918077318,28.41995595562912,19.139533674897393,3829.5427625999996,4384.6594841999995,0.04015,0.045970000000000004,0.8733957052764648,0.02124570961716621,-0.01797463561490132,-0.012336046235367153,0.03922034523206753,-0.005638589379534167,0.03956345794350115,0.09100445166545751,16,3.2,876.9318968399999,0.009194,274.04121776249997,0.0028731250000000002,0.9366978526382324,0.06330214736176754,1,96,0
1768561940000,95380.89,95380.89,95380.88,95380.89,0.0,9.583091491549567e-05,0.0005358902943743971,0.0010265183742497186,6.55632134951276e-05,1.0484280441041503e-05,0.0,0.0,0.9999999999,95377.72425957237,95349.78318282682,95330.15604065414,27.941076745541068,19.627142172685126,-8178.909961699999,17684.5694591,-0.08575000000000002,0.18541,-0.4624884977050631,-0.05317493766317677,-0.032548860601464,-0.01731010647260136,-0.020626077061712766,-0.015238754128862643,-0.08447374224319334,-0.2211647149135146,29,5.8,3536.9138918199997,0.037082,609.8127399689655,0.006393448275862069,0.26875575114746847,0.7312442488525316,1,732,0
1768561945000,95380.89,95380.89,95380.88,95380.89,0.0,9.593576777433555e-05,0.0005357853953764646,0.0008471740823132734,6.556345425400278e-05,1.0484280441041503e-05,0.0,0.0,0.9999999999,95378.21129656123,95350.80307847186,95330.71663689,27.408218089374714,20.086441581850522,22714.005177,23332.0732794,0.23814000000000002,0.24462,0.9735099365153419,0.10477658144121071,0.0004366737302345519,-0.006361818704778782,0.10433990771097616,0.006798492435013334,0.2349012385051914,0.6401270171312107,26,5.2,4666.41465588,0.048924,897.3874338230769,0.00940846153846154,0.986754968257671,0.013245031742329032,1,1260,0
1768561950000,95380.89,95380.89,95380.88,95380.89,0.0,1.0484280998923623e-07,0.0005357853953764646,0.0007713113681866446,6.556345425400278e-05,1.0484280441041503e-05,0.0,0.0,0.9999999999,95378.62340478259,95351.78953491541,95331.27103869233,26.833869867172325,20.518496223085094,-114.45691180000063,2865.2417794000003,-0.0012000000000000031,0.03004,-0.03994668534533535,0.08251146347404978,-0.0008873708296201991,-0.006732922203569462,0.08339883430366998,0.005845551373949263,-0.0011859998298709533,-0.0032509213150697905,33,6.6,573.04835588,0.006008,86.82550846666668,0.0009103030303030304,0.48002665732733213,0.5199733426726675,1,724,0
1768561955000,95380.89,95380.89,95364.36,95364.37,-0.0001732153138824799,-0.0001732153138824799,0.00036257008149398473,0.0005980960543041647,6.964954068631873e-05,0.017333517748818385,0.9993950393227006,0.0,0.0006049606772390448,95376.43057327757,95352.20200918047,95331.63677307143,24.22856409709493,20.565236109046964,-247800.44710160015,257606.38109900014,-2.5981999999999963,2.7010199999999966,-0.9619344289704086,-0.07817251997894382,-0.03239711044079359,-0.017287634985523485,-0.045775409538150236,-0.015109475455270104,-2.4265357271024945,-6.823515004850872,945,189.0,51521.27621980003,0.5402039999999994,272.599345078307,0.0028582222222222186,0.01903278551479574,0.9809672144852043,1,526,0
1768561960000,95364.37,95364.37,95343.0,95343.0,-0.00022411299667624007,-0.00039732831055872,3.849334125938242e-05,0.0003739830576279246,7.463045605057043e-05,0.02241381118697266,0.9999999999999533,0.0,0.0,95371.28740815794,95351.90030396143,95331.76233358997,19.38710419650306,20.13797037146287,-44731.3457648,59341.70861719999,-0.4691200000000002,0.6223600000000002,-0.7537926832095759,-0.18211408355288722,-0.05604942430206514,-0.025425812313966054,-0.12606465925082208,-0.030623611988099084,-0.43722699465630427,-1.2211951474018623,371,74.2,11868.341723439999,0.12447200000000005,159.9506970814016,0.001677520215633424,0.12310365839521205,0.876896341604788,1,311,0
1768561965000,95343.0,95343.01,95343.0,95343.0,0.0,-0.00039722346774873074,3.859822977148042e-05,0.000374087981336757,7.463043949798123e-05,1.0488446970161743e-05,0.0,0.9999999999,0.0,95366.93549921055,95351.6084907168,95331.88650669948,15.327008493753965,19.72198401732021,-716.9791367999997,4973.091103199999,-0.007519999999999999,0.05216,-0.14417172778890983,-0.17627679805073684,-0.05893868015409283,-0.026737921877225103,-0.11733811789664401,-0.032200758276867726,-0.007008102210048428,-0.019568064663253955,20,4.0,994.6182206399999,0.010432,248.65455515999997,0.002608,0.427914136105545,0.5720858638944548,1,754,0
1768561970000,95343.0,95343.01,95338.72,95338.73,-4.478667149321325e-05,-0.000442010139241944,-6.2933302338308295e-06,0.00032919638613471136,7.48605995700012e-05,0.004499745276650526,0.9953379953401986,0.002331002329784127,0.002331002329784127,95362.59619163969,95351.18624511952,95331.96212540998,11.409946520172525,19.22411970954272,-1860.0795863999956,15547.5206468,-0.01951000000000004,0.16307000000000005,-0.11963834161447717,-0.16756318936823536,-0.060928832988859524,-0.027764445852222364,-0.10663435637937584,-0.03316438713663716,-0.018180960321456306,-0.05072016824888283,241,48.2,3109.5041293599998,0.03261400000000001,64.51253380414937,0.0006766390041493778,0.44018082919276136,0.5598191708072385,1,300,0
1768561975000,95338.73,95338.73,95338.72,95338.72,-1.0488917290274458e-07,-0.00044221987122483597,-6.398219406733574e-06,0.00032919642067064103,7.48605983038025e-05,1.0488917823483795e-05,0.9999999999,0.0,0.0,95358.92293138742,95350.77751577133,95332.03679805738,8.145415616090759,18.740717713953927,-3944.1628013000004,4804.1181459,-0.041370000000000004,0.050390000000000004,-0.8209962123154869,-0.2680913467447356,-0.08584907493399485,-0.03652943774684407,-0.18224227181074076,-0.04931963718715078,-0.038550011718191474,-0.10748635526997481,56,11.2,960.82362918,0.010078,85.78782403392857,0.0008998214285714286,0.08950189384225649,0.9104981061577434,1,167,0
1768561980000,95338.72,95338.73,95338.72,95338.73,1.0488917290274458e-07,-0.000442010139241944,-6.2933302338308295e-06,0.0003293013098435438,7.486060206089953e-05,1.048891672330994e-05,0.9999999999,0.0,0.0,95355.81632655859,95350.38251525424,95332.1107560899,5.433811304348637,18.271759164344985,-879.0228587000001,3542.7869749,-0.009219999999999999,0.03716,-0.24811620482058805,-0.26501824798717444,-0.0911693087007684,-0.03886741307362577,-0.17384893928640605,-0.05230189562714264,-0.008591552971082167,-0.02394618079802474,20,4.0,708.55739498,0.007431999999999999,177.139348745,0.0018579999999999998,0.37594189758970586,0.6240581024102939,1,629,0
1768561985000,95338.73,95338.73,95338.72,95338.72,-1.0488917290274458e-07,-0.00044211502841484673,-6.398219406733574e-06,0.0003290914969618086,7.486060079470085e-05,1.0488917823483795e-05,0.9999999999,0.0,0.0,95353.18612247265,95350.00013770492,95332.18378640935,3.1859847677260404,17.816351295565255,-342.26599620000013,506.24861180000005,-0.003589999999999999,0.005309999999999999,-0.676082834050745,-0.32825895353541606,-0.11034680133519387,-0.04590846744906355,-0.2179121522002222,-0.06443833388613032,-0.003345244372717269,-0.009323916833130337,24,4.8,101.24972236,0.0010619999999999998,21.093692158333337,0.00022124999999999996,0.16195858297462656,0.8380414170253715,1,1472,0
1768561990000,95338.72,95338.73,95338.72,95338.72,0.0,-0.00044211502841484673,-6.398219406733574e-06,0.0003290914969618086,7.486060079470085e-05,1.0488917823483795e-05,0.0,0.9999999999,0.0,95350.96056516915,95349.63029712443,95332.25600976395,1.3302680447231978,17.374287360478775,-1104.9757618,1162.1789998000002,-0.01159,0.01219,-0.9507793222818128,-0.4240313179579387,-0.13790196595639448,-0.05590704043064089,-0.2861293520015442,-0.08199492552575359,-0.01080397736713736,-0.03010595383898621,10,2.0,232.43579996000003,0.002438,116.21789998000001,0.001219,0.02461033885909317,0.975389661140906,1,856,0
